,counts,id,time,var1,var2,var3,var4,var5,var6
53162,0,NY0270100,2014,210347,6405,713,1,0.205560399,0
48647,1,NY0270100,2015,209922,6461,713,1,0.205560399,0
44132,1,NY0270100,2016,209643,6448,747,1,0.205560399,0
57678,0,NY0270200,2013,51506,412,49,1,0.205560399,0
53163,0,NY0270200,2014,51390,407,51,1,0.205560399,0
48648,0,NY0270200,2015,51412,383,51,1,0.205560399,0
44133,0,NY0270200,2016,50874,283,49,1,0.205560399,0
57679,0,NY0270300,2013,4772,0,4,1,0.205560399,0
53164,0,NY0270300,2014,4766,0,4,1,0.205560399,0
48649,0,NY0270300,2015,4756,0,4,1,0.205560399,0
44134,0,NY0270300,2016,4761,0,4,1,0.205560399,0
57680,0,NY0272400,2013,6596,106,8,1,0.205560399,0
53165,0,NY0272400,2014,6581,53,8,1,0.205560399,0
48650,0,NY0272400,2015,6722,64,8,1,0.205560399,0
44135,0,NY0272400,2016,6679,79,8,1,0.205560399,0
57681,0,NY0272500,2013,5335,16,10,1,0.205560399,0
53166,0,NY0272500,2014,5336,15,10,1,0.205560399,0
48651,0,NY0272500,2015,5378,7,9,1,0.205560399,0
44136,0,NY0272500,2016,5350,21,10,1,0.205560399,0
57682,0,NY0272800,2013,8284,127,11,1,0.205560399,0
53167,0,NY0272800,2014,8405,109,15,1,0.205560399,0
48652,0,NY0272800,2015,8379,109,13,1,0.205560399,0
44137,0,NY0272800,2016,8355,102,15,1,0.205560399,0
57683,0,NY0275000,2013,36689,279,40,1,0.205560399,0
53168,0,NY0275000,2014,36884,210,40,1,0.205560399,0
48653,0,NY0275000,2015,37022,239,39,1,0.205560399,0
44138,0,NY0275000,2016,36889,253,38,1,0.205560399,0
57684,0,NY0275300,2013,28468,302,31,1,0.205560399,0
53169,0,NY0275300,2014,28543,319,32,1,0.205560399,0
48654,0,NY0275300,2015,28640,320,30,1,0.205560399,0
44139,0,NY0275300,2016,28669,355,30,1,0.205560399,0
57685,0,NY0275400,2013,96667,983,98,1,0.205560399,0
53170,0,NY0275400,2014,97144,1010,95,1,0.205560399,0
48655,1,NY0275400,2015,97336,1043,98,1,0.205560399,0
44140,0,NY0275400,2016,96975,1110,99,1,0.205560399,0
57686,0,NY0275900,2013,20026,143,13,1,0.205560399,0
53171,0,NY0275900,2014,20198,123,12,1,0.205560399,0
48656,0,NY0275900,2015,20302,152,11,1,0.205560399,0
44141,0,NY0275900,2016,20257,122,12,1,0.205560399,0
57687,0,NY0276700,2013,43777,138,31,1,0.205560399,0
53172,0,NY0276700,2014,44230,152,31,1,0.205560399,0
48657,0,NY0276700,2015,44211,159,31,1,0.205560399,0
44142,0,NY0276700,2016,44487,133,32,1,0.205560399,0
57689,0,NY0280000,2013,25582,105,76,1,0.205560399,0
53174,0,NY0280000,2014,25652,130,22,1,0.205560399,0
48659,0,NY0280000,2015,25452,121,26,1,0.205560399,0
44144,0,NY0280000,2016,25228,128,26,1,0.205560399,0
57690,0,NY0280100,2013,18182,172,39,1,0.205560399,0
53175,0,NY0280100,2014,18099,184,40,1,0.205560399,0
48660,0,NY0280100,2015,18012,196,39,1,0.205560399,0
44145,0,NY0280100,2016,17891,219,40,1,0.205560399,0
57691,0,NY0282200,2013,2178,14,4,1,0.205560399,0
53176,0,NY0282200,2014,2168,27,4,1,0.205560399,0
48661,0,NY0282200,2015,2159,23,4,1,0.205560399,0
44146,0,NY0282200,2016,2149,37,4,1,0.205560399,0
57692,0,NY0282400,2013,2265,101,4,1,0.205560399,0
53177,0,NY0282400,2014,2268,90,4,1,0.205560399,0
48662,0,NY0282400,2015,2255,97,4,1,0.205560399,0
44147,0,NY0282400,2016,2232,95,4,1,0.205560399,0
57693,0,NY0282800,2013,1691,39,1,1,0.205560399,0
53178,0,NY0282800,2014,1687,17,1,1,0.205560399,0
48663,0,NY0282800,2015,1677,24,1,1,0.205560399,0
44148,0,NY0282800,2016,1687,18,1,1,0.205560399,0
57694,2,NY0290000,2013,1058467,5369,2200,1,0.205560399,0
53179,0,NY0290000,2014,1061175,5123,2257,1,0.205560399,0
48664,0,NY0290000,2015,1063051,4922,2413,1,0.205560399,0
44149,0,NY0290000,2016,1058941,4700,2450,1,0.205560399,0
57695,0,NY0290100,2013,27134,81,49,1,0.205560399,0
53180,0,NY0290100,2014,27241,76,51,1,0.205560399,0
48665,0,NY0290100,2015,27394,63,51,1,0.205560399,0
44150,0,NY0290100,2016,27480,48,50,1,0.205560399,0
57696,0,NY0290200,2013,33534,175,75,1,0.205560399,0
53181,0,NY0290200,2014,33613,131,75,1,0.205560399,0
48666,0,NY0290200,2015,33751,151,75,1,0.205560399,0
44151,0,NY0290200,2016,33591,121,68,1,0.205560399,0
57697,0,NY0290300,2013,15926,30,34,1,0.205560399,0
53182,0,NY0290300,2014,15915,22,33,1,0.205560399,0
48667,0,NY0290300,2015,15989,19,33,1,0.205560399,0
44152,0,NY0290300,2016,15986,21,34,1,0.205560399,0
57698,0,NY0290400,2013,43214,316,87,1,0.205560399,0
53183,0,NY0290400,2014,43234,325,92,1,0.205560399,0
48668,0,NY0290400,2015,43403,255,95,1,0.205560399,0
44153,0,NY0290400,2016,43419,233,98,1,0.205560399,0
57699,0,NY0290500,2013,22596,28,50,1,0.205560399,0
53184,0,NY0290500,2014,22595,35,51,1,0.205560399,0
48669,0,NY0290500,2015,22674,16,52,1,0.205560399,0
44154,0,NY0290500,2016,22656,23,51,1,0.205560399,0
57700,0,NY0290600,2013,55198,798,121,1,0.205560399,0
53185,0,NY0290600,2014,55722,820,121,1,0.205560399,0
48670,0,NY0290600,2015,55929,663,131,1,0.205560399,0
44155,0,NY0290600,2016,55870,515,118,1,0.205560399,0
57701,0,NY0290700,2013,19528,67,50,1,0.205560399,0
53186,0,NY0290700,2014,19506,72,45,1,0.205560399,0
48671,0,NY0290700,2015,19585,46,48,1,0.205560399,0
44156,0,NY0290700,2016,19579,71,50,1,0.205560399,0
57703,0,NY0290900,2013,24129,59,51,1,0.205560399,0
53188,0,NY0290900,2014,24127,54,50,1,0.205560399,0
48673,0,NY0290900,2015,24227,59,55,1,0.205560399,0
44158,0,NY0290900,2016,24229,91,55,1,0.205560399,0
57725,0,NY0293100,2013,1007,0,3,1,0.205560399,0
53210,0,NY0293100,2014,1012,0,3,1,0.205560399,0
48695,0,NY0293100,2015,1013,0,3,1,0.205560399,0
44180,0,NY0293100,2016,1018,0,3,1,0.205560399,0
57727,0,NY0293300,2013,2794,0,13,1,0.205560399,0
53212,0,NY0293300,2014,2809,1,12,1,0.205560399,0
48697,0,NY0293300,2015,2824,0,12,1,0.205560399,0
44182,0,NY0293300,2016,2839,0,12,1,0.205560399,0
57728,0,NY0293500,2013,2715,0,20,1,0.205560399,0
53213,0,NY0293500,2014,2727,0,20,1,0.205560399,0
48698,0,NY0293500,2015,2754,0,20,1,0.205560399,0
44183,0,NY0293500,2016,2767,0,20,1,0.205560399,0
57729,0,NY0293900,2013,8542,10,24,1,0.205560399,0
53214,0,NY0293900,2014,8549,1,23,1,0.205560399,0
48699,0,NY0293900,2015,8581,3,24,1,0.205560399,0
44184,0,NY0293900,2016,8579,9,23,1,0.205560399,0
57730,0,NY0294100,2013,1174,0,6,1,0.205560399,0
53215,0,NY0294100,2014,1178,0,5,1,0.205560399,0
48700,0,NY0294100,2015,1189,0,6,1,0.205560399,0
44185,0,NY0294100,2016,1189,0,6,1,0.205560399,0
57732,0,NY0294300,2013,4625,10,25,1,0.205560399,0
53217,0,NY0294300,2014,4600,7,25,1,0.205560399,0
48702,0,NY0294300,2015,4597,5,26,1,0.205560399,0
44187,0,NY0294300,2016,4678,9,26,1,0.205560399,0
57733,0,NY0294400,2013,5042,1,22,1,0.205560399,0
53218,0,NY0294400,2014,5065,0,23,1,0.205560399,0
48703,0,NY0294400,2015,5138,1,23,1,0.205560399,0
44188,0,NY0294400,2016,5147,3,23,1,0.205560399,0
57734,0,NY0294700,2013,411,0,7,1,0.205560399,0
53219,0,NY0294700,2014,411,0,8,1,0.205560399,0
48704,0,NY0294700,2015,410,0,7,1,0.205560399,0
44189,0,NY0294700,2016,409,0,7,1,0.205560399,0
57735,0,NY0294900,2013,2009,0,8,1,0.205560399,0
53220,0,NY0294900,2014,2016,0,8,1,0.205560399,0
48705,0,NY0294900,2015,2027,0,8,1,0.205560399,0
44190,0,NY0294900,2016,2052,0,8,1,0.205560399,0
57736,0,NY0295500,2013,19036,15,58,1,0.205560399,0
53221,0,NY0295500,2014,19094,21,59,1,0.205560399,0
48706,0,NY0295500,2015,19215,34,60,1,0.205560399,0
44191,0,NY0295500,2016,19272,33,55,1,0.205560399,0
57737,0,NY0296200,2013,290,0,4,1,0.205560399,0
53222,0,NY0296200,2014,291,0,4,1,0.205560399,0
48707,0,NY0296200,2015,300,0,4,1,0.205560399,0
44192,0,NY0296200,2016,303,0,4,1,0.205560399,0
57738,0,NY0296300,2013,3009,5,21,1,0.205560399,0
53223,0,NY0296300,2014,3053,4,21,1,0.205560399,0
48708,0,NY0296300,2015,3060,12,21,1,0.205560399,0
44193,0,NY0296300,2016,3072,5,22,1,0.205560399,0
57739,0,NY0297200,2013,2171,8,26,1,0.205560399,0
53224,0,NY0297200,2014,2179,3,25,1,0.205560399,0
48709,0,NY0297200,2015,2211,3,25,1,0.205560399,0
44194,0,NY0297200,2016,2230,5,25,1,0.205560399,0
57741,0,NY0298800,2013,4233,0,14,1,0.205560399,0
53226,0,NY0298800,2014,4248,0,14,1,0.205560399,0
48711,0,NY0298800,2015,4283,2,14,1,0.205560399,0
44196,0,NY0298800,2016,4313,1,14,1,0.205560399,0
57745,11,NY0303000,2013,8396126,52192,34822,1,0.205560399,0
53230,13,NY0303000,2014,8473938,50407,34581,1,0.205560399,0
48715,9,NY0303000,2015,8550861,49895,35395,1,0.205560399,0
44200,11,NY0303000,2016,8566917,48906,36228,1,0.205560399,0
57747,0,NY0307000,2013,0,0,576,1,0.205560399,0
53232,0,NY0307000,2014,0,0,576,1,0.205560399,0
48717,0,NY0307000,2015,0,0,576,1,0.205560399,0
44202,0,NY0307000,2016,0,0,576,1,0.205560399,0
57749,0,NY0308300,2013,0,264,679,1,0.205560399,0
53234,0,NY0308300,2014,0,295,685,1,0.205560399,0
48719,0,NY0308300,2015,0,230,665,1,0.205560399,0
44204,0,NY0308300,2016,0,211,649,1,0.205560399,0
57750,0,NY0310000,2013,85123,394,107,1,0.205560399,0
53235,0,NY0310000,2014,84937,345,110,1,0.205560399,0
48720,0,NY0310000,2015,84089,376,111,1,0.205560399,0
44205,0,NY0310000,2016,82884,442,111,1,0.205560399,0
57751,0,NY0310100,2013,20904,536,49,1,0.205560399,0
53236,0,NY0310100,2014,20799,461,54,1,0.205560399,0
48721,0,NY0310100,2015,20641,403,45,1,0.205560399,0
44206,0,NY0310100,2016,20519,471,54,1,0.205560399,0
57752,0,NY0310200,2013,49574,2202,152,1,0.205560399,0
53237,0,NY0310200,2014,49300,2166,154,1,0.205560399,0
48722,0,NY0310200,2015,48989,2075,153,1,0.205560399,0
44207,0,NY0310200,2016,48675,1964,157,1,0.205560399,0
57753,0,NY0310300,2013,31176,280,49,1,0.205560399,0
53238,0,NY0310300,2014,30986,319,47,1,0.205560399,0
48723,0,NY0310300,2015,30776,279,47,1,0.205560399,0
44208,0,NY0310300,2016,30634,267,47,1,0.205560399,0
57754,0,NY0312000,2013,1813,15,3,1,0.205560399,0
53239,0,NY0312000,2014,1798,4,2,1,0.205560399,0
48724,0,NY0312000,2015,1788,7,3,1,0.205560399,0
44209,0,NY0312000,2016,1778,8,4,1,0.205560399,0
57755,0,NY0312100,2013,0,0,7,1,0.205560399,0
53240,0,NY0312100,2014,0,0,7,1,0.205560399,0
48725,0,NY0312100,2015,0,0,7,1,0.205560399,0
44210,0,NY0312100,2016,0,0,7,1,0.205560399,0
57758,0,NY0315500,2013,8241,101,5,1,0.205560399,0
53243,0,NY0315500,2014,8162,62,7,1,0.205560399,0
48728,0,NY0315500,2015,8127,63,7,1,0.205560399,0
44213,0,NY0315500,2016,8080,69,5,1,0.205560399,0
57760,0,NY0320000,2013,81760,323,85,1,0.205560399,0
53245,0,NY0320000,2014,81746,346,81,1,0.205560399,0
48730,0,NY0320000,2015,80851,334,89,1,0.205560399,0
44215,0,NY0320000,2016,79854,370,87,1,0.205560399,0
57761,0,NY0320100,2013,32557,515,75,1,0.205560399,0
53246,0,NY0320100,2014,32615,446,74,1,0.205560399,0
48731,0,NY0320100,2015,32376,457,76,1,0.205560399,0
44216,0,NY0320100,2016,32345,423,74,1,0.205560399,0
57762,1,NY0320200,2013,61686,1961,155,1,0.205560399,0
53247,0,NY0320200,2014,61702,1953,163,1,0.205560399,0
48732,0,NY0320200,2015,61109,1882,162,1,0.205560399,0
44217,0,NY0320200,2016,60879,2085,163,1,0.205560399,0
57763,0,NY0322100,2013,2054,1,3,1,0.205560399,0
53248,0,NY0322100,2014,2053,1,3,1,0.205560399,0
48733,0,NY0322100,2015,2049,2,3,1,0.205560399,0
44218,0,NY0322100,2016,2034,2,3,1,0.205560399,0
57764,0,NY0322300,2013,2219,5,2,1,0.205560399,0
53249,0,NY0322300,2014,2214,5,4,1,0.205560399,0
48734,0,NY0322300,2015,2202,2,2,1,0.205560399,0
44219,0,NY0322300,2016,2196,2,2,1,0.205560399,0
57765,0,NY0322400,2013,3064,12,4,1,0.205560399,0
53250,0,NY0322400,2014,3083,11,2,1,0.205560399,0
48735,0,NY0322400,2015,3078,10,2,1,0.205560399,0
44220,0,NY0322400,2016,3066,2,3,1,0.205560399,0
57766,0,NY0322500,2013,1921,0,1,1,0.205560399,0
53251,0,NY0322500,2014,1924,0,1,1,0.205560399,0
48736,0,NY0322500,2015,1900,0,1,1,0.205560399,0
44221,0,NY0322500,2016,1883,0,1,1,0.205560399,0
57768,0,NY0322700,2013,1832,0,10,1,0.205560399,0
53253,0,NY0322700,2014,1833,0,10,1,0.205560399,0
48738,0,NY0322700,2015,1848,0,10,1,0.205560399,0
44223,0,NY0322700,2016,1843,0,10,1,0.205560399,0
57769,0,NY0323100,2013,1160,12,1,1,0.205560399,0
53254,0,NY0323100,2014,1166,4,1,1,0.205560399,0
48739,0,NY0323100,2015,1157,4,1,1,0.205560399,0
44224,0,NY0323100,2016,1154,2,1,1,0.205560399,0
57770,0,NY0323700,2013,3733,9,6,1,0.205560399,0
53255,0,NY0323700,2014,3727,8,7,1,0.205560399,0
48740,0,NY0323700,2015,3699,10,5,1,0.205560399,0
44225,0,NY0323700,2016,3680,3,5,1,0.205560399,0
57771,0,NY0323800,2013,2660,1,4,1,0.205560399,0
53256,0,NY0323800,2014,2655,5,3,1,0.205560399,0
48741,0,NY0323800,2015,2640,0,4,1,0.205560399,0
44226,0,NY0323800,2016,2625,6,3,1,0.205560399,0
57772,0,NY0323900,2013,1385,0,1,1,0.205560399,0
53257,0,NY0323900,2014,1388,0,2,1,0.205560399,0
48742,0,NY0323900,2015,1373,0,2,1,0.205560399,0
44227,0,NY0323900,2016,1369,0,2,1,0.205560399,0
57773,0,NY0324000,2013,3324,4,3,1,0.205560399,0
53258,0,NY0324000,2014,3323,7,2,1,0.205560399,0
48743,0,NY0324000,2015,3302,5,4,1,0.205560399,0
44228,0,NY0324000,2016,3303,6,4,1,0.205560399,0
57774,0,NY0324100,2013,20355,51,19,1,0.205560399,0
53259,0,NY0324100,2014,20308,41,16,1,0.205560399,0
48744,0,NY0324100,2015,20481,33,19,1,0.205560399,0
44229,0,NY0324100,2016,20441,45,20,1,0.205560399,0
57775,0,NY0325000,2013,9141,7,7,1,0.205560399,0
53260,0,NY0325000,2014,9307,14,6,1,0.205560399,0
48745,0,NY0325000,2015,9252,5,6,1,0.205560399,0
44230,0,NY0325000,2016,9275,5,6,1,0.205560399,0
57776,0,NY0325100,2013,8296,24,6,1,0.205560399,0
53261,0,NY0325100,2014,8347,16,6,1,0.205560399,0
48746,0,NY0325100,2015,8351,19,4,1,0.205560399,0
44231,0,NY0325100,2016,8279,12,5,1,0.205560399,0
57777,1,NY0330000,2013,180201,1319,223,1,0.205560399,0
53262,0,NY0330000,2014,181336,1189,212,1,0.205560399,0
48747,0,NY0330000,2015,180022,1169,215,1,0.205560399,0
44232,0,NY0330000,2016,177969,1094,215,1,0.205560399,0
57778,0,NY0330100,2013,143834,4489,440,1,0.205560399,0
53263,0,NY0330100,2014,144534,4059,451,1,0.205560399,0
48748,0,NY0330100,2015,144027,3985,414,1,0.205560399,0
44233,3,NY0330100,2016,143925,3541,415,1,0.205560399,0
57779,0,NY0332100,2013,3036,71,6,1,0.205560399,0
53264,0,NY0332100,2014,3030,48,6,1,0.205560399,0
48749,0,NY0332100,2015,3010,0,6,1,0.205560399,0
44234,0,NY0332100,2016,2995,0,6,1,0.205560399,0
57781,0,NY0332600,2013,6487,130,13,1,0.205560399,0
53266,0,NY0332600,2014,6467,95,13,1,0.205560399,0
48751,0,NY0332600,2015,6423,79,12,1,0.205560399,0
44236,0,NY0332600,2016,6394,91,14,1,0.205560399,0
57782,0,NY0332700,2013,7473,30,11,1,0.205560399,0
53267,0,NY0332700,2014,7485,23,12,1,0.205560399,0
48752,0,NY0332700,2015,7702,40,11,1,0.205560399,0
44237,0,NY0332700,2016,7805,18,11,1,0.205560399,0
57783,0,NY0332800,2013,4339,0,12,1,0.205560399,0
53268,0,NY0332800,2014,4331,0,12,1,0.205560399,0
48753,0,NY0332800,2015,4311,0,12,1,0.205560399,0
44238,0,NY0332800,2016,4167,0,12,1,0.205560399,0
57784,0,NY0332900,2013,24461,206,38,1,0.205560399,0
53269,0,NY0332900,2014,24577,173,36,1,0.205560399,0
48754,0,NY0332900,2015,24549,147,36,1,0.205560399,0
44239,0,NY0332900,2016,24687,196,36,1,0.205560399,0
57785,0,NY0333000,2013,1792,2,2,1,0.205560399,0
53270,0,NY0333000,2014,1783,1,2,1,0.205560399,0
48755,0,NY0333000,2015,1773,1,2,1,0.205560399,0
44240,0,NY0333000,2016,1765,0,2,1,0.205560399,0
57786,0,NY0333100,2013,2311,15,5,1,0.205560399,0
53271,0,NY0333100,2014,2307,8,5,1,0.205560399,0
48756,0,NY0333100,2015,2295,7,4,1,0.205560399,0
44241,0,NY0333100,2016,2284,0,5,1,0.205560399,0
57787,0,NY0333200,2013,2450,0,2,1,0.205560399,0
53272,0,NY0333200,2014,2453,1,1,1,0.205560399,0
48757,0,NY0333200,2015,2461,3,1,1,0.205560399,0
44242,0,NY0333200,2016,2479,5,1,1,0.205560399,0
57788,0,NY0333400,2013,3515,0,8,1,0.205560399,0
53273,0,NY0333400,2014,3542,0,8,1,0.205560399,0
48758,0,NY0333400,2015,3550,0,8,1,0.205560399,0
44243,0,NY0333400,2016,3538,0,8,1,0.205560399,0
57789,0,NY0333500,2013,6964,62,10,1,0.205560399,0
53274,0,NY0333500,2014,6941,54,13,1,0.205560399,0
48759,0,NY0333500,2015,6899,50,9,1,0.205560399,0
44244,0,NY0333500,2016,6861,44,10,1,0.205560399,0
57790,0,NY0335000,2013,24165,124,23,1,0.205560399,0
53275,0,NY0335000,2014,24307,123,22,1,0.205560399,0
48760,0,NY0335000,2015,24306,149,20,1,0.205560399,0
44245,0,NY0335000,2016,24622,107,24,1,0.205560399,0
57792,0,NY0335200,2013,53774,0,19,1,0.205560399,0
53277,0,NY0335200,2014,54696,0,19,1,0.205560399,0
48762,0,NY0335200,2015,55302,0,19,1,0.205560399,0
44247,0,NY0335200,2016,55340,0,19,1,0.205560399,0
57793,0,NY0335300,2013,22681,135,35,1,0.205560399,0
53278,0,NY0335300,2014,22682,118,38,1,0.205560399,0
48763,0,NY0335300,2015,25715,93,44,1,0.205560399,0
44248,0,NY0335300,2016,25616,181,44,1,0.205560399,0
57794,0,NY0335600,2013,10442,59,13,1,0.205560399,0
53279,0,NY0335600,2014,10436,38,14,1,0.205560399,0
48764,0,NY0335600,2015,10391,44,14,1,0.205560399,0
44249,0,NY0335600,2016,10349,46,15,1,0.205560399,0
57797,0,NY0340000,2013,77930,268,66,1,0.205560399,0
53282,0,NY0340000,2014,78733,199,66,1,0.205560399,0
48767,0,NY0340000,2015,79076,197,66,1,0.205560399,0
44252,0,NY0340000,2016,78553,180,70,1,0.205560399,0
57798,0,NY0340200,2013,13194,49,35,1,0.205560399,0
53283,0,NY0340200,2014,13184,41,35,1,0.205560399,0
48768,0,NY0340200,2015,13147,40,34,1,0.205560399,0
44253,0,NY0340200,2016,13033,37,33,1,0.205560399,0
57799,0,NY0342100,2013,2117,0,1,1,0.205560399,0
53284,0,NY0342100,2014,2105,0,1,1,0.205560399,0
48769,0,NY0342100,2015,2098,0,1,1,0.205560399,0
44254,0,NY0342100,2016,2087,0,1,1,0.205560399,0
57802,0,NY0342400,2013,2504,0,1,1,0.205560399,0
53287,0,NY0342400,2014,2498,0,1,1,0.205560399,0
48772,0,NY0342400,2015,2493,0,1,1,0.205560399,0
44257,0,NY0342400,2016,2479,0,1,1,0.205560399,0
57803,0,NY0342500,2013,1960,2,1,1,0.205560399,0
53288,0,NY0342500,2014,1961,0,1,1,0.205560399,0
48773,0,NY0342500,2015,1954,0,1,1,0.205560399,0
44258,0,NY0342500,2016,1939,0,1,1,0.205560399,0
57804,0,NY0342900,2013,10470,292,25,1,0.205560399,0
53289,0,NY0342900,2014,10452,240,24,1,0.205560399,0
48774,0,NY0342900,2015,10472,240,22,1,0.205560399,0
44259,0,NY0342900,2016,10407,171,22,1,0.205560399,0
57805,0,NY0350000,2013,60542,17,96,1,0.205560399,0
53290,0,NY0350000,2014,61277,28,89,1,0.205560399,0
48775,0,NY0350000,2015,60431,15,92,1,0.205560399,0
44260,0,NY0350000,2016,59376,35,89,1,0.205560399,0
57806,1,NY0350100,2013,27809,539,67,1,0.205560399,0
53291,0,NY0350100,2014,27700,505,61,1,0.205560399,0
48776,0,NY0350100,2015,27633,458,63,1,0.205560399,0
44261,1,NY0350100,2016,27752,500,64,1,0.205560399,0
57807,0,NY0350200,2013,28571,1103,74,1,0.205560399,0
53292,0,NY0350200,2014,28378,1135,80,1,0.205560399,0
48777,0,NY0350200,2015,28227,1075,80,1,0.205560399,0
44262,0,NY0350200,2016,28171,817,86,1,0.205560399,0
57808,0,NY0352000,2013,5828,18,13,1,0.205560399,0
53293,0,NY0352000,2014,5788,23,13,1,0.205560399,0
48778,0,NY0352000,2015,5767,10,13,1,0.205560399,0
44263,0,NY0352000,2016,5765,14,14,1,0.205560399,0
57809,0,NY0352100,2013,3926,28,12,1,0.205560399,0
53294,0,NY0352100,2014,3914,45,12,1,0.205560399,0
48779,0,NY0352100,2015,3900,49,13,1,0.205560399,0
44264,0,NY0352100,2016,3907,30,13,1,0.205560399,0
57810,0,NY0352200,2013,2978,13,2,1,0.205560399,0
53295,0,NY0352200,2014,2964,9,2,1,0.205560399,0
48780,0,NY0352200,2015,2960,4,2,1,0.205560399,0
44265,0,NY0352200,2016,2955,10,3,1,0.205560399,0
57811,0,NY0352300,2013,5400,82,12,1,0.205560399,0
53296,0,NY0352300,2014,5375,67,16,1,0.205560399,0
48781,0,NY0352300,2015,5366,67,17,1,0.205560399,0
44266,0,NY0352300,2016,5384,62,17,1,0.205560399,0
57812,0,NY0352400,2013,3847,10,9,1,0.205560399,0
53297,0,NY0352400,2014,3827,13,9,1,0.205560399,0
48782,0,NY0352400,2015,3826,18,9,1,0.205560399,0
44267,0,NY0352400,2016,3829,13,7,1,0.205560399,0
57813,0,NY0352600,2013,8544,134,18,1,0.205560399,0
53298,0,NY0352600,2014,8627,142,18,1,0.205560399,0
48783,0,NY0352600,2015,8605,119,18,1,0.205560399,0
44268,0,NY0352600,2016,8680,87,17,1,0.205560399,0
57814,0,NY0352700,2013,4188,2,4,1,0.205560399,0
53299,0,NY0352700,2014,4481,2,7,1,0.205560399,0
48784,0,NY0352700,2015,4837,3,4,1,0.205560399,0
44269,0,NY0352700,2016,4782,1,4,1,0.205560399,0
57815,0,NY0352800,2013,6887,148,10,1,0.205560399,0
53300,0,NY0352800,2014,6847,133,14,1,0.205560399,0
48785,0,NY0352800,2015,6823,130,14,1,0.205560399,0
44270,0,NY0352800,2016,6810,127,13,1,0.205560399,0
57816,0,NY0352900,2013,6798,0,12,1,0.205560399,0
53301,0,NY0352900,2014,6788,0,12,1,0.205560399,0
48786,0,NY0352900,2015,6784,0,12,1,0.205560399,0
44271,0,NY0352900,2016,6829,0,12,1,0.205560399,0
57817,0,NY0353200,2013,2951,8,4,1,0.205560399,0
53302,0,NY0353200,2014,3157,5,13,1,0.205560399,0
48787,0,NY0353200,2015,3153,3,4,1,0.205560399,0
44272,0,NY0353200,2016,3356,10,4,1,0.205560399,0
57818,0,NY0353300,2013,3118,29,8,1,0.205560399,0
53303,0,NY0353300,2014,3105,32,10,1,0.205560399,0
48788,0,NY0353300,2015,3101,17,5,1,0.205560399,0
44273,0,NY0353300,2016,3104,20,5,1,0.205560399,0
57819,0,NY0353400,2013,2842,12,1,1,0.205560399,0
53304,0,NY0353400,2014,2865,8,1,1,0.205560399,0
48789,0,NY0353400,2015,2902,9,1,1,0.205560399,0
44274,0,NY0353400,2016,2912,2,1,1,0.205560399,0
57820,0,NY0353500,2013,8689,291,31,1,0.205560399,0
53305,0,NY0353500,2014,8627,311,31,1,0.205560399,0
48790,0,NY0353500,2015,8590,300,30,1,0.205560399,0
44275,0,NY0353500,2016,8565,261,30,1,0.205560399,0
57821,0,NY0353600,2013,615,0,4,1,0.205560399,0
53306,0,NY0353600,2014,612,0,4,1,0.205560399,0
48791,0,NY0353600,2015,607,0,4,1,0.205560399,0
44276,0,NY0353600,2016,605,0,4,1,0.205560399,0
57822,0,NY0353700,2013,2507,12,7,1,0.205560399,0
53307,0,NY0353700,2014,2486,32,7,1,0.205560399,0
48792,0,NY0353700,2015,2478,21,7,1,0.205560399,0
44277,0,NY0353700,2016,2486,14,7,1,0.205560399,0
57823,0,NY0355000,2013,7112,3,4,1,0.205560399,0
53308,0,NY0355000,2014,7173,1,4,1,0.205560399,0
48793,0,NY0355000,2015,7095,18,4,1,0.205560399,0
44278,0,NY0355000,2016,6899,7,4,1,0.205560399,0
57824,0,NY0355200,2013,9543,20,7,1,0.205560399,0
53309,0,NY0355200,2014,9527,18,9,1,0.205560399,0
48794,0,NY0355200,2015,9511,19,9,1,0.205560399,0
44279,0,NY0355200,2016,9589,18,9,1,0.205560399,0
57825,0,NY0355800,2013,8456,5,1,1,0.205560399,0
53310,0,NY0355800,2014,8400,11,1,1,0.205560399,0
48795,0,NY0355800,2015,8303,12,1,1,0.205560399,0
44280,0,NY0355800,2016,8237,10,1,1,0.205560399,0
57826,0,NY0356300,2013,30984,236,46,1,0.205560399,0
53311,0,NY0356300,2014,30826,228,43,1,0.205560399,0
48796,0,NY0356300,2015,30773,221,43,1,0.205560399,0
